"('mid',)","('ordering',)","('title',)","('region',)","('language',)","('types',)","('attributes',)","('isOriginalTitle',)"
tt0097239,45,Driving Miss Daisy,DK,,imdbDisplay,,0
tt0097239,4,Driving Miss Daisy,GB,,imdbDisplay,,0
tt0097239,5,Vozeći gospođicu Daisy,HR,,imdbDisplay,,0
tt0097239,6,Miss Daisy et son chauffeur,FR,,imdbDisplay,,0
tt0097239,7,Miss Daisy sofőrje,HU,,imdbDisplay,,0
tt0097239,8,Driving Miss Daisy,NL,,imdbDisplay,,0
tt0097239,9,"I er tjänst, Miss Daisy",FI,sv,imdbDisplay,,0
tt0097351,10,Feld der Träume,DE,,imdbDisplay,,0
tt0097351,11,Field of Dreams,ID,en,imdbDisplay,,0
tt0097351,12,Feld der Träume,AT,,,,0
tt0097351,13,Campo de sueños,ES,,imdbDisplay,,0
tt0097351,14,Baseball álmok,HU,,,,0
tt0097351,15,Ο ξυπόλητος Τζο,GR,,imdbDisplay,,0
tt0097351,16,Field of Dreams,PH,en,imdbDisplay,,0
tt0097351,17,Svajonių laukas,LT,,imdbDisplay,,0
tt0097351,18,El campo de los sueños,MX,,imdbDisplay,,0
tt0097351,19,Field of Dreams,IN,en,imdbDisplay,,0
tt0097351,1,Shoeless Joe,US,,working,,0
tt0097351,20,Jusqu'au bout du rêve,FR,,,,0
tt0097351,21,O Campo dos Sonhos,BR,,tv,,0
tt0097351,22,Drömmarnas fält,SE,,,,0
tt0097351,23,Field of Dreams,AU,,imdbDisplay,,0
tt0097351,24,Field of Dreams,GB,,imdbDisplay,,0
tt0097351,25,Pole marzeń,PL,,imdbDisplay,,0
tt0097351,26,Field of Dreams,SG,en,imdbDisplay,,0
tt0097351,27,L'uomo dei sogni,IT,,,,0
tt0097351,28,Feld der Träume,XWG,,,,0
tt0097351,29,Fortidens helter,NO,,imdbDisplay,,0
tt0097351,2,Polje snova,HR,,imdbDisplay,,0
tt0097351,30,Campo de Sonhos,PT,,,,0
tt0097351,31,El campo de los sueños,UY,,imdbDisplay,,0
tt0097351,32,Polje sanj,SI,,,,0
tt0097351,33,Campo dos Sonhos,BR,,imdbDisplay,,0
tt0097351,34,Field of Dreams,US,,imdbDisplay,,0
tt0097351,35,Поле чудес,UA,,imdbDisplay,,0
tt0097351,36,夢幻成真,TW,,imdbDisplay,,0
tt0097351,37,Field of Dreams,,,original,,1
tt0097351,38,Field of Dreams,DK,,imdbDisplay,,0
tt0097351,39,Поље снова,RS,,imdbDisplay,,0
tt0097351,3,Field of Dreams,IN,hi,imdbDisplay,,0
tt0097351,40,Field of Dreams,CA,en,imdbDisplay,,0
tt0097351,41,Поле чудес,SUHH,ru,imdbDisplay,,0
tt0097351,42,Düşler Tarlası,TR,tr,imdbDisplay,,0
tt0097351,43,Unelmien kenttä,FI,,,video box title,0
tt0097351,44,フィールド・オブ・ドリームス,JP,ja,imdbDisplay,,0
tt0097351,4,El campo de los sueños,AR,,,,0
tt0097351,5,Поле на мечтите,BG,bg,imdbDisplay,,0
tt0097351,6,El campo de los sueños,PE,,imdbDisplay,,0
tt0097351,7,El campo de los sueños,EC,,imdbDisplay,,0
tt0097351,8,Le champ des rêves,CA,fr,imdbDisplay,,0
tt0097351,9,Terenul de baseball,RO,,imdbDisplay,,0
tt0097428,10,Ghostbusters II - haamujengi II,FI,,tv,,0
tt0097428,11,Istjerivači duhova 2,HR,,imdbDisplay,,0
tt0097428,12,Ghostbusters 2,FI,,dvd,,0
tt0097428,13,Ghostbusters 2,DE,,imdbDisplay,,0
tt0097428,14,Tondipüüdjad 2,EE,,imdbDisplay,,0
tt0097428,15,Los cazafantasmas 2,MX,,dvd,,0
tt0097428,16,Vaiduokliu medžiotojai 2,LT,,imdbDisplay,,0
tt0097428,17,Истеривачи духова 2,RS,,imdbDisplay,,0
tt0097428,18,Ghostbusters II,IN,en,imdbDisplay,,0
tt0097428,19,Vanatorii de fantome II,RO,,imdbDisplay,,0
tt0097428,1,Os Caça-Fantasmas 2,BR,,imdbDisplay,,0
tt0097428,20,Haamujengi II,FI,,tv,,0
tt0097428,21,Ghostbusters 2,US,,,video box title,0
tt0097428,22,घोस्टबस्टर्स II,IN,hi,imdbDisplay,,0
tt0097428,23,Ghostbusters II (Acchiappafantasmi II),IT,,imdbDisplay,,0
tt0097428,24,Ghostbusters II,GB,,imdbDisplay,,0
tt0097428,25,S.O.S fantômes II,FR,,imdbDisplay,,0
tt0097428,26,捉鬼敢死隊續集,HK,yue,imdbDisplay,,0
tt0097428,27,Krotitelé duchu II,CSHH,cs,,,0
tt0097428,28,S.O.S. fantômes II,CA,fr,,,0
tt0097428,29,Pogromcy duchów II,PL,,,,0
tt0097428,2,Los Cazafantasmas II,ES,,imdbDisplay,,0
tt0097428,30,Ghostbusters II,NO,,,,0
tt0097428,31,Cazafantasmas II,ES,,alternative,,0
tt0097428,32,Ghostbusters II,ID,en,imdbDisplay,,0
tt0097428,33,Ghostbusters II,AE,,imdbDisplay,,0
tt0097428,34,Ghostbusters II,DK,,imdbDisplay,,0
tt0097428,35,Los cazafantasmas II,MX,,imdbDisplay,,0
tt0097428,36,Krotitelia duchov II,CSHH,sk,,,0
tt0097428,37,Los Cazafantasmas II,UY,,,original subtitled version,0
tt0097428,38,Os Caça-Fantasmas II,PT,,imdbDisplay,,0
tt0097428,39,Hayalet Avcıları 2,TR,tr,imdbDisplay,,0
tt0097428,3,Мисливці за привидами 2,UA,,imdbDisplay,,0
tt0097428,40,Los cazafantasmas 2,AR,,imdbDisplay,,0
tt0097428,41,Ghostbusters II,IN,ta,imdbDisplay,,0
tt0097428,42,魔鬼剋星2,TW,,imdbDisplay,,0
tt0097428,43,Ghostbusters II: River of Slime,US,,working,,0
tt0097428,44,Els caçafantasmes II,ES,ca,,,0
tt0097428,45,Krotitelia duchov II,SK,,imdbDisplay,,0
tt0097428,46,Ghostbusters II,IN,ur,imdbDisplay,,0
tt0097428,47,Ghostbusters II,CA,en,imdbDisplay,,0
tt0097428,48,The Last of the Ghostbusters,US,,working,,0
tt0097428,49,Ловци на духове II,BG,bg,imdbDisplay,,0
tt0097428,4,Ghostbusters II,FI,,imdbDisplay,,0
tt0097428,50,Szellemírtók 2.,HU,,,,0
tt0097428,51,ゴーストバスターズ2,JP,ja,imdbDisplay,,0
tt0097428,52,Los cazafantasmas 2,PE,,imdbDisplay,,0
tt0097428,53,Krotitelé duchů II,CZ,,imdbDisplay,,0
tt0097428,54,Haamujengi 2,FI,,tv,,0
tt0097428,55,Ghostbusters II,AU,,imdbDisplay,,0
tt0097428,56,Ghostbusters II,,,original,,1
tt0097428,57,Ghostbusters II,FI,sv,imdbDisplay,,0
tt0097428,58,Ghostbusters 2,GR,,,,0
tt0097428,5,Охотники за привидениями 2,RU,,imdbDisplay,,0
tt0097428,6,Szellemirtók 2.,HU,,imdbDisplay,,0
tt0097428,7,Γκόστμπαστερς 2,GR,,imdbDisplay,,0
tt0097428,8,The New Ghostbusters Movie,US,,working,,0
tt0097428,9,Ghostbusters II,US,,imdbDisplay,,0
tt0097441,10,Ærens mark,DK,,imdbDisplay,,0
tt0097441,11,Glory,FR,,imdbDisplay,,0
tt0097441,12,Glory,IN,en,imdbDisplay,,0
tt0097441,13,Glory,AT,,imdbDisplay,,0
tt0097441,14,Доблесть,SUHH,ru,imdbDisplay,,0
tt0097441,15,Glory,CSHH,,imdbDisplay,,0
tt0097441,16,Γκλόρι: Ο δρόμος για τη δόξα,GR,,imdbDisplay,,0
tt0097441,17,Слава,UA,,imdbDisplay,,0
tt0097441,18,Glory,US,,imdbDisplay,,0
tt0097441,19,Glorie,RO,,imdbDisplay,,0
tt0097441,1,Rat za slavu,RS,,imdbDisplay,,0
tt0097441,20,Tempo de Glória,PT,,imdbDisplay,,0
tt0097441,21,Glory,CA,fr,imdbDisplay,,0
tt0097441,22,Glory,FI,,imdbDisplay,,0
tt0097441,23,Gloria,PE,,tv,,0
tt0097441,24,Слава,BG,bg,imdbDisplay,,0
tt0097441,25,Glory,DE,,imdbDisplay,,0
tt0097441,26,"Glory, o dromos gia ti doxa",GR,,,transliterated title,0
tt0097441,27,Glory,FI,sv,imdbDisplay,,0
tt0097441,28,Glory,AE,,imdbDisplay,,0
tt0097441,29,Glory,,,original,,1
tt0097441,2,Ärans män,SE,,imdbDisplay,,0
tt0097441,30,Triumfas,LT,,imdbDisplay,,0
tt0097441,31,Tiempos de gloria,MX,,imdbDisplay,,0
tt0097441,32,Tempo de Glória,BR,,imdbDisplay,,0
tt0097441,33,Shokooh,IR,fa,imdbDisplay,,0
tt0097441,34,Az 54. hadtest,HU,,imdbDisplay,,0
tt0097441,35,Tiempos de gloria,PE,,imdbDisplay,,0
tt0097441,36,Gloria,AR,,imdbDisplay,,0
tt0097441,37,Glory,XWG,,imdbDisplay,,0
tt0097441,38,Glory,AU,,imdbDisplay,,0
tt0097441,39,Rat za slavu,HR,,imdbDisplay,,0
tt0097441,3,Vinh Quang,VN,,imdbDisplay,,0
tt0097441,40,Glory - Uomini di gloria,IT,,imdbDisplay,,0
tt0097441,41,Chwała,PL,,imdbDisplay,,0
tt0097441,42,光榮戰役,TW,,imdbDisplay,,0
tt0097441,43,Glory,GB,,imdbDisplay,,0
tt0097441,4,Glory,CA,en,imdbDisplay,,0
tt0097441,5,グローリー（1989）,JP,ja,imdbDisplay,,0
tt0097441,6,Bitka za slavo,SI,,imdbDisplay,,0
tt0097441,7,Tiempos de gloria,ES,,imdbDisplay,,0
tt0097441,8,Zafer,TR,tr,imdbDisplay,,0
tt0097441,9,ग्लॉरी,IN,hi,imdbDisplay,,0
tt0097523,10,Eyvah! Çocuklar Küçüldü,TR,tr,imdbDisplay,,0
tt0097523,11,"Querida, encogí a los niños",VE,,,,0
tt0097523,12,ミクロキッズ,JP,ja,imdbDisplay,,0
tt0097523,13,"Дорогая, я уменьшил детей",RU,,imdbDisplay,,0
tt0097523,14,"Querida, encogí a los niños",UY,,,original subtitled version,0
tt0097523,15,"Liebling, ich habe die Kinder geschrumpft",DE,,imdbDisplay,,0
tt0097523,16,"Αγάπη μου, συρρίκνωσα τα παιδιά",GR,,imdbDisplay,,0
tt0097523,17,"Skat, børnene er skrumpet",DK,,imdbDisplay,,0
tt0097523,18,"Draga, pomanjsal sem otroke",SI,,imdbDisplay,,0
tt0097523,19,"Querida, encogí a los niños 3D",UY,,,3-D version,0
tt0097523,1,"Скъпа, смалих децата",BG,bg,imdbDisplay,,0
tt0097523,20,親愛的，我把孩子縮小了,TW,,imdbDisplay,,0
tt0097523,21,Grounded,US,,working,,0
tt0097523,22,"Honey, I Shrunk the Kids",GB,,imdbDisplay,,0
tt0097523,23,"Honey, I Shrunk the Kids",US,,imdbDisplay,,0
tt0097523,24,"Honey, I Shrunk the Kids",PH,en,imdbDisplay,,0
tt0097523,25,"Kochanie, zmniejszyłem dzieciaki",PL,,imdbDisplay,,0
tt0097523,26,"Älskling, jag krympte barnen",SE,,,,0
tt0097523,27,"Honey, I Shrunk the Kids",IN,en,imdbDisplay,,0
tt0097523,28,"Cariño, he encogido a los niños",ES,,imdbDisplay,,0
tt0097523,29,"Kjære, jeg krympet barna",NO,,imdbDisplay,,0
tt0097523,2,Microkids!,JP,en,,,0
tt0097523,30,"Querida, encogí a los niños",AR,,imdbDisplay,,0
tt0097523,31,"Brangioji, aš sumažinau vaikus",LT,,imdbDisplay,,0
tt0097523,32,"Azizam, Man Bacheharo Koochik Kardam",IR,fa,imdbDisplay,,0
tt0097523,33,"Honey, I Shrunk the Kids",CA,en,imdbDisplay,,0
tt0097523,34,"Draga, am micsorat copii",RO,,,,0
tt0097523,35,"Кохана, я зменшив дітей",UA,,imdbDisplay,,0
tt0097523,36,"Chérie, j'ai réduit les enfants",CA,fr,,,0
tt0097523,37,"Kulti, kutistin kakarat",FI,,imdbDisplay,,0
tt0097523,38,The Big Backyard,US,,working,,0
tt0097523,39,"Liebling, ich habe die Kinder geschrumpft",XWG,,imdbDisplay,,0
tt0097523,3,"Älskling, jag krympte ungarna",FI,sv,,,0
tt0097523,40,"Drágám, a kölykök összementek",HU,,,,0
tt0097523,41,Teenie Weenies,US,,working,,0
tt0097523,42,"Agapi mou, syrriknosa ta paidia",GR,,,transliterated title,0
tt0097523,43,"Ljubica, otroci so se skrcili",SI,,alternative,,0
tt0097523,44,"Honey, I Shrunk the Kids",AU,,imdbDisplay,,0
tt0097523,45,"Querida, Encolhi as Crianças",BR,,,,0
tt0097523,46,"Honey, I Shrunk the Kids",IN,hi,imdbDisplay,,0
tt0097523,47,"Draga, smanjio sam djecu",HR,,imdbDisplay,,0
tt0097523,48,"Querida, Eu Encolhi os Miúdos",PT,,,,0
tt0097523,49,"Chérie, j'ai rétréci les gosses",FR,,imdbDisplay,,0
tt0097523,4,"Honey, I Shrunk the Kids",,,original,,1
tt0097523,5,"Tesoro, mi si sono ristretti i ragazzi",IT,,,,0
tt0097523,6,"Драга, смањио сам децу",RS,,imdbDisplay,,0
tt0097523,7,"Querida, encogí a los niños",PE,,,,0
tt0097523,8,"Дорогая, я уменьшил детей",SUHH,ru,imdbDisplay,,0
tt0097523,9,"Querida, encogí a los niños",MX,,imdbDisplay,,0
tt0097576,10,Indiana Džounsas ir paskutinis kryžiaus žygis,LT,,imdbDisplay,,0
tt0097576,11,Indiana Jones and the Last Crusade,ID,en,imdbDisplay,,0
tt0097576,12,Indiana Jones i posljednji krizarski pohod,XYU,hr,imdbDisplay,,0
tt0097576,13,Індіана Джонс і останній хрестовий похід,UA,,imdbDisplay,,0
tt0097576,14,Indiana Jones en de laatste kruistocht,NL,,,literal title,0
tt0097576,15,Индиана Джонс и последний крестовый поход,SUHH,ru,imdbDisplay,,0
tt0097576,16,Indiana Jones și ultima cruciadă,RO,,imdbDisplay,,0
tt0097576,17,Индиана Джонс и последний крестовый поход,RU,,imdbDisplay,,0
tt0097576,18,Indiana Jones e l'ultima crociata,IT,,imdbDisplay,,0
tt0097576,19,Indiana Jones in Zadnji križarski pohod,SI,,imdbDisplay,,0
tt0097576,1,夺宝奇兵3,CN,cmn,imdbDisplay,,0
tt0097576,20,Indiana Jones Và Cuộc Thập Tự Chinh Cuối Cùng,VN,,imdbDisplay,,0
tt0097576,21,Indiana Jones e a Última Cruzada,BR,,,,0
tt0097576,22,Индиана Джоунс и последният кръстоносен поход,BG,bg,imdbDisplay,,0
tt0097576,23,Indiana Jones ja viimane ristiretk,EE,,imdbDisplay,,0
tt0097576,24,Indiyaana Jons aur Antim Dharm Yuddh,IN,hi,imdbDisplay,,0
tt0097576,25,Indiana Jones und der letzte Kreuzzug,DE,,imdbDisplay,,0
tt0097576,26,Indiana Jones and the Last Crusade,US,,imdbDisplay,,0
tt0097576,27,Indiana Jones y la última cruzada,ES,,imdbDisplay,,0
tt0097576,28,Indiana Jones et la dernière croisade,FR,,imdbDisplay,,0
tt0097576,29,Indiana Jones and the Last Crusade,GB,,imdbDisplay,,0
tt0097576,2,Indiana Jones and the Last Crusade,SG,en,imdbDisplay,,0
tt0097576,30,Indiana Jones Son Macera,TR,tr,imdbDisplay,,0
tt0097576,31,Indiana Jones and the Last Crusade,IN,en,imdbDisplay,,0
tt0097576,32,Indiana Jones och det sista korståget,FI,sv,,,0
tt0097576,33,Indiana Jones und der letzte Kreuzzug,XWG,,,,0
tt0097576,34,Indiana Jones III,SI,,alternative,,0
tt0097576,35,Indiana Jones and the Last Crusade,IN,ml,imdbDisplay,,0
tt0097576,36,Indiana Jones i posljednji križarski pohod,HR,,imdbDisplay,,0
tt0097576,37,Indiana Jones and the Last Crusade,NL,,,video box title,0
tt0097576,38,聖戰奇兵,TW,,imdbDisplay,,0
tt0097576,39,Indiana Jones y la última cruzada,AR,,,,0
tt0097576,3,O Indiana Jones kai i teleftaia stavroforia,GR,,,transliterated title,0
tt0097576,40,Indiana Jones og det sidste korstog,DK,,,new title,0
tt0097576,41,Indiana Jones y la última cruzada,PE,,,,0
tt0097576,42,Indiana Jones a poslední krízová výprava,CSHH,cs,imdbDisplay,,0
tt0097576,43,Indiana Jones i l'última croada,ES,ca,,,0
tt0097576,44,Indiana Jones e a Grande Cruzada,PT,,imdbDisplay,,0
tt0097576,45,Индијана Џоунс и последњи крсташки поход,RS,,imdbDisplay,,0
tt0097576,46,Indiana Jones y la última cruzada,VE,,imdbDisplay,,0
tt0097576,47,Indi Jônzu: Saigo no seisen,JP,,,,0
tt0097576,48,インディ・ジョーンズ 最後の聖戦,JP,ja,imdbDisplay,,0
tt0097576,49,Indiana Jones a posledná krížová výprava,SK,,imdbDisplay,,0
tt0097576,4,Indiana Jones and the Last Crusade,AU,,imdbDisplay,,0
tt0097576,50,Indiana Jones y la última cruzada,MX,,,,0
tt0097576,51,Indiana Jones 3,US,,working,,0
tt0097576,52,Indiana Jones a poslední křížová výprava,CZ,,imdbDisplay,,0
tt0097576,53,Indiana Jones és az utolsó kereszteslovag,HU,,,,0
tt0097576,54,Indiana Jones og det siste korstog,NO,,,,0
tt0097576,55,انديانا جونز والحملة الصليبية الأخيرة,AE,,imdbDisplay,,0
tt0097576,56,Indiana Jones and the Last Crusade,CA,en,imdbDisplay,,0
tt0097576,57,Ο Ιντιάνα Τζόουνς και η τελευταία σταυροφορία,GR,,alternative,,0
tt0097576,58,Indiana Jones och det sista korståget,SE,,imdbDisplay,,0
tt0097576,59,Indiana Jones and the Last Crusade,,,original,,1
tt0097576,5,Indiana Jones a posledná kriziacka výprava,CSHH,sk,imdbDisplay,,0
tt0097576,60,Ο Ιντιάνα Τζόουνς και η Τελευταία Σταυροφορία,GR,,imdbDisplay,,0
tt0097576,61,Indiana Jones ja viimeinen ristiretki,FI,,imdbDisplay,,0
tt0097576,6,Indiana Jones y la última cruzada,UY,,,original subtitled version,0
tt0097576,7,Indiana Jones in Zadnji križarski pohod,XYU,sl,imdbDisplay,,0
tt0097576,8,Indiana Jones et la dernière croisade,CA,fr,,,0
tt0097576,9,Indiana Jones i ostatnia krucjata,PL,,,,0
tt0097733,10,लीथल वेपन २,IN,hi,imdbDisplay,,0
tt0097733,11,Smrtonosná zbraň 2,CSHH,,imdbDisplay,,0
tt0097733,12,Smrtonosná zbraň 2,CSHH,cs,imdbDisplay,,0
tt0097733,13,Arma mortala 2,RO,,,,0
tt0097733,14,Halálos fegyver 2.,HU,,,,0
tt0097733,15,Dödligt vapen 2,SE,,,,0
tt0097733,16,致命武器2,TW,,imdbDisplay,,0
tt0097733,17,Smrtonosno oruzje 2,XYU,sr,,,0
tt0097733,18,Smrtonosno orozje 2,SI,,imdbDisplay,,0
tt0097733,19,Smrtonosno oružje 2,HR,,imdbDisplay,,0
tt0097733,1,Dödligt vapen 2,FI,sv,imdbDisplay,,0
tt0097733,20,Смертельное оружие 2,RU,,imdbDisplay,,0
tt0097733,21,Smrtonosná zbraň 2,CZ,,alternative,,0
tt0097733,22,L'Arme fatale 2,FR,,imdbDisplay,,0
tt0097733,23,Lethal Weapon 2,AU,,imdbDisplay,,0
tt0097733,24,Tveir á toppnum,IS,,imdbDisplay,,0
tt0097733,25,Смъртоносно оръжие 2,BG,bg,imdbDisplay,,0
tt0097733,26,Dødbringende våben 2,DK,,,,0
tt0097733,27,Смертельное оружие 2,SUHH,ru,imdbDisplay,,0
tt0097733,28,Smrtonosná zbran 2,CZ,,imdbDisplay,,0
tt0097733,29,Lethal Weapon 2,,,original,,1
tt0097733,2,Arma mortal 2,AR,,,,0
tt0097733,30,Arma letale 2,IT,,,,0
tt0097733,31,Lethal Weapon 2,CA,en,imdbDisplay,,0
tt0097733,32,Φονικό όπλο 2,GR,,imdbDisplay,,0
tt0097733,33,Aslaheye Margbar 2,IR,fa,imdbDisplay,,0
tt0097733,34,Arma mortal 2,PE,,,,0
tt0097733,35,Lethal Weapon 2,PH,en,imdbDisplay,,0
tt0097733,36,Lethal Weapon 2,US,,imdbDisplay,,0
tt0097733,37,Lethal Weapon 2 - Brennpunkt L.A.,XWG,,,,0
tt0097733,38,Arma mortal 2,MX,,,,0
tt0097733,39,リーサル・ウェポン2 炎の約束,JP,ja,imdbDisplay,,0
tt0097733,3,Foniko oplo 2,GR,,,transliterated title,0
tt0097733,40,Arma Mortífera 2,PT,,,,0
tt0097733,41,Cehennem silahı 2,TR,tr,imdbDisplay,,0
tt0097733,42,Máquina Mortífera 2,BR,,imdbDisplay,,0
tt0097733,43,Mirtinas ginklas 2,LT,,imdbDisplay,,0
tt0097733,44,Arma letal 2,ES,,imdbDisplay,,0
tt0097733,45,Surmarelv 2,EE,,imdbDisplay,,0
tt0097733,46,Lethal Weapon 2,GB,,imdbDisplay,,0
tt0097733,47,Smrtonosná zbraň 2,SK,,imdbDisplay,,0
tt0097733,48,Dødelig våpen 2,NO,,imdbDisplay,,0
tt0097733,49,Смртоносно оружје 2,RS,,imdbDisplay,,0
tt0097733,4,Vũ Khí Tối Thượng 2,VN,,imdbDisplay,,0
tt0097733,50,L'arme fatale II,CA,fr,,,0
tt0097733,51,Zabójcza broń 2,PL,,imdbDisplay,,0
tt0097733,52,Lethal Weapon 2 - Brennpunkt L.A.,DE,,imdbDisplay,,0
tt0097733,53,Tappava ase 2,FI,,imdbDisplay,,0
tt0097733,5,Nāvējošais Ierocis 2,LV,,imdbDisplay,,0
tt0097733,6,Smrtonosná zbraň 2,CSHH,sk,imdbDisplay,,0
tt0097733,7,Смертельна зброя 2,UA,,imdbDisplay,,0
tt0097733,8,Play Dirty,US,,working,,0
tt0097733,9,Arma mortal 2,UY,,,,0
tt0097742,1,007: Licence to Kill,AU,,alternative,,0
tt0097742,10,James Bond 007 - Lizenz zum Töten,XWG,,imdbDisplay,,0
tt0097742,11,Licence to Kill,,,original,,1
tt0097742,12,Licence to Kill,DK,,imdbDisplay,,0
tt0097742,13,Licence to Kill,ID,en,imdbDisplay,,0
tt0097742,14,Лицензия на убийство,SUHH,ru,imdbDisplay,,0
tt0097742,15,Licence to Kill,AE,,imdbDisplay,,0
tt0097742,16,Licencia para matar,AR,,imdbDisplay,,0
tt0097742,17,Leidimas žudyti,LT,,imdbDisplay,,0
tt0097742,18,007: Con licencia para matar,MX,,imdbDisplay,,0
tt0097742,19,Permis de tuer,CA,fr,imdbDisplay,,0
tt0097742,20,Licencja na zabijanie,PL,,imdbDisplay,,0
tt0097742,21,James Bond 007 - Lizenz zum Töten,DE,,imdbDisplay,,0
tt0097742,22,007: Llicència per matar,ES,ca,imdbDisplay,,0
tt0097742,23,007 och rätten att döda,FI,sv,imdbDisplay,,0
tt0097742,24,Quyền Được Giết,VN,,imdbDisplay,,0
tt0097742,25,Licence to Kill,AU,,imdbDisplay,,0
tt0097742,26,Tid för hämnd,SE,,imdbDisplay,,0
tt0097742,27,Dozvola za ubojstvo,HR,,imdbDisplay,,0
tt0097742,28,Permis de ucis,RO,,imdbDisplay,,0
tt0097742,29,Дозвола за убијање,RS,,imdbDisplay,,0
tt0097742,2,Rishayon La'arog,IL,he,imdbDisplay,,0
tt0097742,30,007: Luba tappa,EE,,imdbDisplay,,0
tt0097742,3,007 - Licença para Matar,PT,,imdbDisplay,,0
tt0097742,31,लाइसेन्स टू किल,IN,hi,imdbDisplay,,0
tt0097742,32,Öldürme İzni,TR,tr,imdbDisplay,,0
tt0097742,33,Permis de tuer,FR,,imdbDisplay,,0
tt0097742,34,007 ja lupa tappaa,FI,,imdbDisplay,,0
tt0097742,35,Προσωπική εκδίκηση,GR,,imdbDisplay,,0
tt0097742,36,Licence to Kill,CA,en,imdbDisplay,,0
tt0097742,37,Licence na vrazdu,CZ,,alternative,,0
tt0097742,38,007 - Vendetta privata,IT,,imdbDisplay,,0
tt0097742,39,Agente 007 - Vendetta privata,IT,,alternative,,0
tt0097742,40,007/消されたライセンス,JP,ja,imdbDisplay,,0
tt0097742,41,殺人執照,TW,,imdbDisplay,,0
tt0097742,42,"James Bond, praktor 007 - Prosopiki ekdikisi",GR,,,transliterated title,0
tt0097742,43,007: Ліцензія на вбивство,UA,,imdbDisplay,,0
tt0097742,44,Vendetta privata,IT,,alternative,,0
tt0097742,45,Упълномощен да убива,BG,bg,imdbDisplay,,0
tt0097742,46,Licence to Kill,IN,en,imdbDisplay,,0
tt0097742,47,Licence Revoked,GB,,working,,0
tt0097742,48,James Bond med rett til å drepe,NO,,imdbDisplay,,0
tt0097742,49,Permis de tuer,BE,fr,imdbDisplay,,0
tt0097742,4,Permis pentru crima,RO,,alternative,,0
tt0097742,50,007: Licencia para matar,ES,,imdbDisplay,,0
tt0097742,51,Licence to Kill,GB,,imdbDisplay,,0
tt0097742,52,Bond XVI,GB,,,original script title,0
tt0097742,53,A magányos ügynök,HU,,imdbDisplay,,0
tt0097742,5,Bond 16,GB,,,original script title,0
tt0097742,6,Licence to Kill,US,,imdbDisplay,,0
tt0097742,7,007 - Permissão para Matar,BR,,imdbDisplay,,0
tt0097742,8,Povolení zabíjet,CZ,,alternative,,0
tt0097742,9,Povolenie zabíjať,SK,,imdbDisplay,,0
tt0097757,10,Malá morská víla,SK,,imdbDisplay,,0
tt0097757,11,"Arielle, die Meerjungfrau",DE,,imdbDisplay,,0
tt0097757,12,La sirenetta,IT,,,,0
tt0097757,13,Русалонька,UA,,imdbDisplay,,0
tt0097757,14,The Little Mermaid,AU,,imdbDisplay,,0
tt0097757,15,Malá mořská víla,CZ,,imdbDisplay,,0
tt0097757,16,小美人魚,TW,,imdbDisplay,,0
tt0097757,17,The Little Mermaid,,,original,,1
tt0097757,18,Sirena e vogël,AL,,imdbDisplay,,0
tt0097757,19,The Little Mermaid,IN,en,imdbDisplay,,0
tt0097757,1,Pieni merenneito,FI,,imdbDisplay,,0
tt0097757,20,Pieni Merenneito,FI,,,video box title,0
tt0097757,21,Ritoru maameido,JP,,,,0
tt0097757,22,The Little Mermaid,CA,en,imdbDisplay,,0
tt0097757,23,Väike merineitsi,EE,,imdbDisplay,,0
tt0097757,24,Малката русалка,BG,bg,imdbDisplay,,0
tt0097757,25,Den lille havfrue,DK,,,,0
tt0097757,26,"Arielle, die Meerjungfrau",XWG,,,,0
tt0097757,27,La sirenita,AR,,,,0
tt0097757,28,A Pequena Sereia,BR,,,,0
