"('mid',)","('pid',)"
tt0012532,nm0257866
tt0012532,nm0180077
tt0012532,nm0000428
tt0012538,nm0103024
tt0012538,nm0115218
tt0012538,nm0399203
tt0012543,nm0166836
tt0012543,nm0000036
tt0012570,nm0000036
tt0012570,nm0166836
tt0012631,nm0331003
tt0012631,nm0773299
tt0012631,nm0882349
tt0012642,nm0730018
tt0012642,nm0853130
tt0012642,nm0369841
tt0012642,nm0907778
tt0012645,nm0118266
tt0012645,nm0241416
tt0012646,nm0783865
tt0012646,nm0851537
tt0012650,nm0562346
tt0012650,nm0681726
tt0012651,nm0833695
tt0012651,nm0562346
tt0012657,nm0425045
tt0012657,nm0688853
tt0012675,nm0401423
tt0012675,nm0441601
tt0012699,nm0175451
tt0012699,nm0337838
tt0012699,nm0002209
tt0012745,nm0031134
tt0012745,nm0957652
tt0012752,nm0241416
tt0012752,nm0461241
tt0012752,nm0940689
tt0012752,nm0001196
tt0012755,nm0240534
tt0012755,nm0265572
tt0012763,nm0378947
tt0012763,nm0332539
tt0012763,nm0454771
tt0012769,nm0916665
tt0012769,nm0651000
tt0012806,nm0000485
tt0012806,nm0889172
tt0012806,nm0902376
tt0012928,nm0449805
tt0012928,nm0715564
tt0012938,nm0323325
tt0012938,nm0192325
tt0012945,nm0000036
tt0012945,nm0820461
tt0012952,nm0087658
tt0012952,nm0193704
tt0012952,nm0558923
tt0012973,nm0352026
tt0012973,nm0741912
tt0012973,nm0902376
tt0012975,nm0175915
tt0012975,nm0232615
tt0013014,nm0674518
tt0013014,nm0679449
tt0013025,nm0000036
tt0013025,nm0166836
tt0013033,nm0275494
tt0013033,nm0289787
tt0013055,nm0000779
tt0013055,nm0166836
tt0013055,nm0000036
tt0013055,nm1084708
tt0013059,nm0236626
tt0013059,nm0003433
tt0013059,nm0742633
tt0013075,nm0730018
tt0013075,nm0853130
tt0013075,nm0369841
tt0013075,nm0907778
tt0013075,nm0188274
tt0013085,nm0670909
tt0013086,nm0415167
tt0013086,nm0902376
tt0013086,nm0000485
tt0013099,nm0000036
tt0013099,nm0166836
tt0013099,nm1084708
tt0013122,nm0217526
tt0013127,nm0569696
tt0013127,nm0573743
tt0013127,nm0730018
tt0013127,nm0907778
tt0013134,nm0510024
tt0013140,nm0002233
tt0013140,nm0014703
tt0013140,nm0031033
tt0013149,nm0342278
tt0013149,nm0342303
tt0013149,nm0679449
tt0013158,nm0166836
tt0013158,nm0000036
tt0013169,nm0003433
tt0013169,nm0534787
tt0013201,nm0730018
tt0013201,nm0853130
tt0013201,nm0369841
tt0013201,nm0907778
tt0013201,nm0188274
tt0013201,nm0516001
tt0013223,nm0410331
tt0013223,nm0163349
tt0013257,nm0159725
tt0013312,nm0113284
tt0013312,nm0671163
tt0013323,nm0674518
tt0013323,nm0679449
tt0013332,nm0085806
tt0013332,nm0715512
tt0013332,nm0612580
tt0013332,nm0321216
tt0013332,nm0869665
tt0013341,nm0730386
tt0013367,nm0396378
tt0013367,nm0834116
tt0013372,nm0534221
tt0013372,nm0002317
tt0013386,nm0288986
tt0013386,nm0309567
tt0013386,nm0641301
tt0013386,nm0002233
tt0013402,nm0241416
tt0013402,nm0566338
tt0013402,nm0759474
tt0013402,nm0270007
tt0013402,nm0592217
tt0013404,nm0441601
tt0013404,nm0635805
tt0013416,nm0592217
tt0013422,nm0000036
tt0013422,nm0166836
tt0013427,nm0280878
tt0013427,nm0280904
tt0013428,nm0504366
tt0013428,nm0477515
tt0013442,nm0301961
tt0013442,nm0831290
tt0013450,nm0002042
tt0013450,nm0515979
tt0013450,nm0917949
tt0013450,nm0031033
tt0013458,nm0000428
tt0013469,nm0118266
tt0013469,nm0611124
tt0013469,nm0000636
tt0013472,nm0730018
tt0013472,nm0907778
tt0013486,nm0000122
tt0013488,nm0543122
tt0013488,nm0641301
tt0013496,nm0369458
tt0013496,nm0902376
tt0013496,nm0903145
tt0013512,nm0547966
tt0013512,nm0783629
tt0013515,nm0393949
tt0013515,nm0641301
tt0013515,nm0741358
tt0013520,nm0342278
tt0013520,nm0342303
tt0013520,nm0679449
tt0013556,nm0001196
tt0013556,nm0202617
tt0013556,nm0245385
tt0013556,nm0461241
tt0013556,nm0940689
tt0013571,nm0928492
tt0013571,nm0623417
tt0013571,nm0708118
tt0013574,nm0534221
tt0013579,nm0336057
tt0013579,nm0733208
tt0013579,nm0774012
tt0013590,nm0115063
tt0013590,nm0332539
tt0013592,nm0824699
tt0013592,nm0881333
tt0013592,nm0521002
tt0013597,nm0114991
tt0013597,nm0236279
tt0013597,nm0265572
tt0013597,nm0319069
tt0013607,nm0721840
tt0013619,nm0002031
tt0013619,nm0883335
tt0013626,nm0024853
tt0013626,nm0643375
tt0013626,nm0241273
tt0013662,nm0924842
tt0013662,nm0791014
tt0013662,nm0522674
tt0013662,nm0364668
tt0013674,nm0241416
tt0013674,nm0511729
tt0013674,nm0592217
tt0013688,nm0547966
tt0013704,nm0151606
tt0013704,nm0399203
tt0013704,nm0401429
tt0013704,nm0856921
tt0013705,nm0334356
tt0013705,nm0588341
tt0013730,nm0074790
tt0013730,nm0803705
tt0013735,nm0519303
tt0013735,nm0806061
tt0013741,nm0266183
tt0013741,nm0473134
tt0013750,nm0495461
tt0013750,nm0538186
tt0013750,nm0715564
tt0013800,nm0179740
tt0013800,nm0715564
tt0013802,nm2710827
tt0013802,nm0593462
tt0013802,nm0558923
tt0013807,nm0955604
tt0013817,nm0534221
tt0013823,nm0000370
tt0013823,nm0140902
tt0013830,nm1252107
tt0013830,nm0719743
tt0013834,nm0454513
tt0013834,nm0642156
tt0013845,nm0304098
tt0013845,nm0511729
tt0013846,nm0258477
tt0013846,nm0051304
tt0013858,nm0000036
tt0013858,nm0166836
tt0013868,nm0202264
tt0013868,nm0258477
tt0013909,nm0498133
tt0013909,nm0850483
tt0013909,nm0933491
tt0013916,nm0730018
tt0013916,nm0907778
tt0013933,nm0258477
tt0013933,nm0258506
tt0013951,nm0396416
tt0013951,nm0192325
tt0013973,nm0784407
tt0013973,nm0906080
tt0013982,nm0730018
tt0013982,nm0907778
tt0013994,nm0730018
tt0013994,nm0907778
tt0014014,nm0074790
tt0014014,nm0803705
tt0014029,nm0566338
tt0014029,nm0784407
tt0014063,nm0823088
tt0014108,nm0481248
tt0014108,nm0830249
tt0014109,nm0405147
tt0014109,nm0481248
tt0014109,nm0830249
tt0014142,nm0401076
tt0014142,nm0790622
tt0014142,nm0522871
tt0014142,nm0730929
tt0014186,nm0089974
tt0014205,nm0949995
tt0014205,nm0715564
tt0014218,nm0000036
tt0014218,nm1084708
tt0014320,nm0074790
tt0014320,nm0944185
tt0014321,nm0299154
tt0014341,nm0369841
tt0014341,nm0115669
tt0014341,nm0593477
tt0014358,nm0000122
tt0014397,nm0234502
tt0014397,nm0927468
tt0014416,nm0461241
tt0014416,nm0266183
tt0014416,nm0241404
tt0014416,nm0257866
tt0014417,nm0304098
tt0014429,nm0730018
tt0014429,nm0853130
tt0014429,nm0924065
tt0014429,nm0907778
tt0014429,nm0369841
tt0014429,nm0516001
tt0014440,nm0754581
tt0014440,nm0325135
tt0014446,nm0059352
tt0014446,nm0377463
tt0014446,nm0655065
tt0014463,nm0448981
tt0014463,nm0671163
tt0014497,nm0400912
tt0014516,nm0344583
tt0014516,nm0562346
tt0014516,nm0881870
tt0014524,nm0562346
tt0014532,nm0534221
tt0014538,nm0115669
tt0014538,nm0593477
tt0014538,nm0369841
tt0014538,nm0000036
tt0014584,nm0823088
tt0014586,nm0301961
tt0014604,nm0000428
tt0014605,nm0186769
tt0014605,nm0387551
tt0014605,nm0926417
tt0014605,nm0728519
tt0014605,nm0058809
tt0014606,nm0115218
tt0014606,nm0448981
tt0014611,nm0853130
tt0014611,nm0928514
tt0014611,nm0924065
tt0014611,nm0907778
tt0014619,nm0892045
tt0014619,nm0547966
tt0014624,nm0000122
tt0014636,nm0078253
tt0014636,nm0494673
tt0014636,nm0800092
tt0014646,nm0265777
tt0014646,nm0652974
tt0014646,nm0866238
tt0014667,nm0001008
tt0014667,nm0174690
tt0014667,nm0727999
tt0014667,nm0810256
tt0014672,nm0150432
tt0014694,nm0529568
tt0014702,nm0280003
tt0014702,nm0267913
tt0014721,nm0040457
tt0014721,nm0515979
tt0014721,nm0641301
tt0014760,nm0340599
tt0014760,nm0723840
tt0014760,nm0881333
tt0014770,nm0600580
tt0014770,nm0309567
tt0014826,nm0939628
tt0014826,nm0332539
tt0014826,nm0019604
tt0014854,nm0538186
tt0014854,nm0950150
tt0014869,nm0153765
tt0014869,nm0522674
tt0014869,nm0684093
tt0014872,nm0681366
tt0014872,nm0163229
tt0014874,nm0858501
tt0014874,nm0122364
tt0014874,nm0954657
tt0014874,nm0072739
tt0014898,nm0504562
tt0014900,nm0375305
tt0014900,nm0920853
tt0014900,nm0902376
tt0014925,nm0083742
tt0014925,nm0426515
tt0014925,nm0473134
tt0014925,nm0501872
tt0014945,nm0853130
tt0014945,nm0928514
tt0014945,nm0924065
tt0014945,nm0336984
tt0014945,nm0516001
tt0014967,nm0907279
tt0014972,nm0028916
tt0014972,nm0933133
tt0014972,nm0803705
tt0014972,nm0014703
tt0014978,nm0352133
tt0014978,nm0510024
tt0014978,nm0521002
tt0014982,nm0473134
tt0014992,nm0784407
tt0014992,nm0905937
tt0015002,nm0853130
tt0015002,nm0340599
tt0015002,nm0924065
tt0015002,nm0336984
tt0015014,nm2526424
tt0015014,nm0478303
tt0015014,nm0495693
tt0015014,nm0241409
tt0015016,nm0448981
tt0015016,nm0751246
tt0015016,nm0201544
tt0015018,nm0000428
tt0015018,nm0608970
tt0015022,nm0285822
tt0015022,nm0371771
tt0015036,nm0241416
tt0015036,nm0287593
tt0015036,nm0610620
tt0015036,nm0901502
tt0015039,nm0895048
tt0015064,nm0562346
tt0015076,nm0784407
tt0015076,nm0907279
tt0015116,nm0878338
tt0015116,nm1738735
tt0015116,nm0834553
tt0015116,nm0425456
tt0015119,nm0075960
tt0015119,nm0773083
tt0015136,nm0051911
tt0015136,nm0902376
tt0015136,nm0003433
tt0015145,nm0850483
tt0015145,nm0840091
tt0015145,nm0357028
tt0015163,nm0115669
tt0015163,nm0593477
tt0015163,nm0369841
tt0015167,nm0038595
tt0015167,nm0699877
tt0015174,nm0902376
tt0015175,nm0000485
tt0015175,nm0902376
tt0015200,nm0325135
tt0015200,nm0603008
tt0015202,nm0626326
tt0015202,nm0719165
tt0015213,nm0265777
tt0015213,nm0652974
tt0015214,nm0163229
tt0015219,nm0827490
tt0015224,nm0057381
tt0015224,nm0325135
tt0015228,nm0173416
tt0015268,nm0629243
tt0015268,nm0580648
tt0015289,nm0253652
tt0015289,nm0728519
tt0015289,nm0299154
tt0015289,nm0058809
tt0015310,nm0754581
tt0015310,nm0370271
tt0015310,nm0031033
tt0015312,nm0078667
tt0015312,nm0249317
tt0015312,nm0547966
tt0015324,nm0369841
tt0015324,nm0593477
tt0015324,nm0115669
tt0015329,nm0907778
tt0015342,nm0907279
tt0015343,nm0907778
tt0015361,nm0017893
tt0015361,nm0001178
tt0015361,nm0470402
tt0015361,nm0687244
tt0015378,nm0730018
tt0015378,nm0907778
tt0015390,nm0907279
tt0015400,nm0940689
tt0015400,nm0001196
tt0015400,nm0008280
tt0015400,nm0640884
tt0015409,nm0473134
tt0015409,nm0523932
tt0015409,nm0546369
tt0015477,nm0307819
tt0015493,nm0000033
tt0015493,nm0608054
tt0015498,nm0378947
tt0015498,nm0896542
tt0015498,nm0592217
tt0015500,nm0189405
tt0015500,nm0933133
tt0015518,nm0538186
tt0015518,nm0715564
tt0015532,nm0718201
tt0015554,nm0832952
tt0015592,nm0907778
tt0015624,nm0821716
tt0015624,nm0066946
tt0015624,nm0267868
tt0015624,nm0896542
tt0015634,nm0584778
tt0015643,nm0364668
tt0015643,nm0641301
tt0015643,nm0837989
tt0015643,nm0210352
tt0015648,nm0012810
tt0015648,nm0001178
tt0015648,nm0017893
tt0015648,nm0038595
tt0015648,nm0872308
tt0015673,nm0794119
tt0015684,nm0164856
tt0015684,nm0560857
tt0015687,nm0517786
tt0015693,nm0114212
tt0015693,nm0170401
tt0015693,nm0558923
tt0015693,nm0708118
tt0015758,nm0697210
tt0015758,nm0697207
tt0015758,nm0192325
tt0015758,nm0940689
tt0015763,nm0307819
tt0015768,nm0003433
tt0015768,nm0727484
tt0015772,nm0701090
tt0015772,nm0547938
tt0015772,nm0473134
tt0015794,nm0163229
tt0015794,nm0772143
tt0015801,nm0478303
tt0015801,nm0685063
tt0015841,nm0853130
tt0015841,nm0928514
tt0015841,nm0340599
tt0015841,nm0924065
tt0015841,nm0336984
tt0015841,nm0516001
tt0015842,nm0079278
tt0015842,nm0352026
tt0015842,nm1680388
tt0015847,nm0793684
tt0015861,nm0119976
tt0015861,nm0003433
tt0015863,nm0000036
tt0015863,nm0623640
tt0015863,nm0134252
tt0015864,nm0000122
tt0015872,nm0063492
tt0015872,nm0072739
tt0015872,nm0114266
tt0015872,nm0756226
tt0015873,nm0142579
tt0015873,nm0708920
tt0015881,nm0558923
tt0015881,nm0002233
tt0015881,nm0635805
tt0015881,nm0267868
tt0015883,nm0100301
tt0015883,nm0275494
tt0015909,nm0298080
tt0015909,nm0473134
tt0015916,nm0317319
tt0015916,nm0727999
tt0015916,nm0906080
tt0015935,nm0797205
tt0015935,nm0798334
tt0015948,nm0907778
tt0015953,nm0428177
tt0015959,nm0017833
tt0015959,nm0044871
tt0015959,nm0342674
tt0015959,nm0503066
tt0015959,nm1347606
tt0015973,nm0949130
tt0015973,nm0681886
tt0016004,nm0928492
tt0016004,nm0430756
tt0016004,nm0298494
tt0016004,nm0516737
tt0016005,nm0820700
tt0016005,nm0002316
tt0016006,nm0114212
tt0016006,nm0547966
tt0016013,nm0205244
tt0016013,nm0547966
tt0016022,nm0810367
tt0016022,nm0045780
tt0016022,nm0547966
tt0016023,nm0264229
tt0016023,nm0267868
tt0016023,nm0933133
tt0016028,nm0681933
tt0016028,nm0521002
tt0016028,nm0510024
tt0016028,nm0573743
tt0016029,nm0175902
tt0016029,nm0426531
tt0016029,nm0124877
tt0016039,nm0236279
tt0016039,nm0265572
tt0016049,nm0699877
tt0016104,nm0002233
tt0016104,nm0322227
tt0016104,nm0529618
tt0016104,nm0825551
tt0016104,nm0014703
tt0016123,nm0922327
tt0016123,nm0928108
tt0016123,nm0533102
tt0016123,nm0448978
tt0016123,nm0837989
tt0016129,nm0000779
tt0016142,nm0115218
tt0016142,nm0950150
tt0016174,nm0394267
tt0016174,nm0533102
tt0016184,nm0323325
tt0016185,nm0839978
tt0016201,nm0186766
tt0016201,nm0404372
tt0016205,nm0035854
tt0016205,nm0860374
tt0016220,nm0503693
tt0016220,nm0031033
tt0016220,nm0165470
tt0016220,nm0566338
tt0016220,nm0566439
tt0016220,nm0715723
tt0016220,nm0775419
tt0016220,nm0908831
tt0016220,nm1541473
tt0016226,nm0756226
tt0016226,nm0548934
tt0016226,nm0881333
tt0016230,nm0054123
tt0016230,nm0822627
tt0016232,nm0719162
tt0016232,nm0245213
tt0016232,nm0275494
tt0016240,nm0036428
tt0016240,nm0657176
tt0016241,nm0820700
tt0016241,nm0002316
tt0016241,nm0267868
tt0016251,nm0014703
tt0016251,nm0066946
tt0016251,nm0267868
tt0016251,nm0426515
tt0016251,nm0728283
tt0016258,nm0533102
tt0016258,nm0394267
tt0016276,nm0820700
tt0016276,nm0002188
tt0016276,nm0102167
tt0016276,nm0202590
tt0016288,nm0340719
tt0016288,nm0082931
tt0016294,nm0228693
tt0016294,nm0001328
tt0016294,nm0534221
tt0016294,nm0840091
tt0016308,nm0232704
tt0016308,nm0357028
tt0016309,nm0235836
tt0016309,nm0332539
tt0016309,nm0939628
tt0016310,nm0903049
tt0016332,nm0576362
tt0016332,nm0115669
tt0016332,nm0369841
tt0016332,nm0593477
tt0016338,nm0353584
tt0016338,nm0760547
tt0016338,nm0838820
tt0016346,nm0522674
tt0016346,nm0651661
tt0016346,nm0807212
tt0016358,nm0580648
tt0016358,nm0613848
tt0016358,nm0794112
tt0016359,nm0307819
tt0016361,nm0072739
tt0016361,nm0114266
tt0016361,nm0184632
tt0016361,nm0216240
tt0016361,nm0383304
tt0016375,nm0012148
tt0016375,nm0001008
tt0016375,nm0317319
tt0016375,nm0595655
tt0016377,nm0114212
tt0016377,nm0522674
tt0016377,nm0807212
tt0016390,nm0064595
tt0016390,nm0313888
tt0016392,nm0079278
tt0016392,nm0420683
tt0016392,nm0107713
tt0016394,nm0010973
tt0016394,nm0357028
tt0016394,nm0491789
tt0016395,nm0547966
tt0016395,nm0698989
tt0016439,nm0240534
tt0016439,nm0766850
tt0016446,nm0014703
tt0016446,nm0191956
tt0016446,nm0426515
tt0016446,nm0481248
tt0016446,nm0545730
tt0016461,nm0263346
tt0016461,nm0837989
tt0016469,nm0030682
tt0016469,nm0234608
tt0016473,nm0730317
tt0016473,nm0950150
tt0016480,nm0230568
tt0016480,nm0340719
tt0016480,nm0399203
tt0016481,nm0390586
tt0016481,nm0243295
tt0016491,nm0212511
tt0016491,nm0275494
tt0016491,nm0741147
tt0016493,nm0163229
tt0016544,nm0000875
tt0016544,nm0062091
tt0016544,nm0497736
tt0016544,nm0783865
tt0016545,nm0169243
tt0016545,nm0384147
tt0016548,nm0172074
tt0016548,nm0888159
tt0016559,nm0877201
tt0016560,nm0547966
tt0016560,nm0276040
tt0016560,nm0371771
tt0016563,nm0832627
tt0016563,nm0902376
tt0016600,nm0361882
tt0016600,nm0491048
tt0016600,nm0663613
tt0016600,nm0832584
tt0016600,nm0888396
tt0016600,nm0907778
tt0016600,nm0933406
tt0016600,nm0946756
tt0016627,nm0754581
tt0016627,nm0267913
tt0016627,nm0014703
tt0016629,nm0394479
tt0016629,nm0430756
tt0016629,nm0547938
tt0016629,nm0727497
tt0016629,nm0922327
tt0016630,nm0809548
tt0016630,nm0090213
tt0016630,nm0807667
tt0016630,nm0623640
tt0016630,nm0109209
tt0016630,nm0577650
tt0016632,nm0907778
tt0016634,nm0107543
tt0016634,nm0751246
tt0016634,nm0774539
tt0016634,nm0942118
tt0016640,nm0154087
tt0016640,nm0258697
tt0016640,nm0507462
tt0016640,nm0949648
tt0016641,nm0908753
tt0016641,nm0558923
tt0016641,nm0933133
tt0016641,nm0385012
tt0016641,nm0129721
tt0016643,nm0047939
tt0016643,nm0253646
tt0016643,nm0953123
tt0016643,nm0718469
tt0016643,nm0394267
tt0016646,nm0267868
tt0016646,nm0426515
tt0016646,nm0567346
tt0016654,nm0001196
tt0016654,nm0192325
tt0016655,nm0115218
tt0016655,nm0950150
tt0016655,nm0267868
tt0016664,nm0064595
tt0016664,nm0726588
tt0016664,nm0102167
tt0016669,nm0208691
tt0016669,nm0613860
tt0016669,nm0175902
tt0016669,nm0191956
tt0016672,nm0769091
tt0016672,nm0922421
tt0016672,nm0164856
tt0016672,nm0385012
tt0016672,nm0129721
tt0016690,nm0949995
tt0016690,nm0829330
tt0016690,nm0950224
tt0016690,nm0267868
tt0016691,nm0106950
tt0016691,nm0418114
tt0016730,nm0422382
tt0016730,nm0853042
tt0016730,nm0780803
tt0016730,nm0469166
tt0016747,nm0907778
tt0016747,nm0022440
tt0016747,nm0153713
tt0016762,nm0332539
tt0016762,nm0357028
tt0016762,nm0783629
tt0016783,nm0129721
tt0016783,nm0159725
tt0016783,nm0385012
tt0016801,nm0907778
tt0016804,nm0580648
tt0016804,nm0031033
tt0016804,nm0126406
tt0016804,nm0298494
tt0016812,nm0110761
tt0016812,nm0473134
tt0016812,nm0547938
tt0016812,nm0554325
tt0016820,nm0101038
tt0016820,nm0612149
tt0016820,nm0780799
tt0016822,nm0503777
tt0016822,nm0341185
tt0016822,nm0547938
tt0016822,nm0175902
tt0016822,nm0687566
tt0016827,nm0285679
tt0016827,nm0364668
tt0016827,nm0422382
tt0016827,nm0469166
tt0016832,nm0175091
tt0016832,nm0853130
tt0016832,nm0924065
tt0016832,nm0267868
tt0016845,nm0101038
tt0016845,nm0612149
tt0016845,nm0780799
tt0016847,nm0369458
tt0016847,nm0477515
tt0016847,nm0324473
tt0016851,nm0001008
tt0016851,nm0727999
tt0016854,nm0001328
tt0016854,nm0521002
tt0016854,nm0510024
tt0016871,nm0187256
tt0016871,nm0588505
tt0016871,nm0904062
tt0016884,nm0322227
tt0016884,nm0837183
tt0016884,nm0014703
tt0016884,nm0473134
tt0016884,nm0756226
tt0016895,nm0928514
tt0016895,nm0340599
tt0016895,nm0115669
tt0016895,nm0817809
tt0016903,nm0487237
tt0016903,nm0730018
tt0016903,nm0907778
tt0016914,nm0008948
tt0016914,nm0627056
tt0016914,nm0743321
tt0016914,nm0755150
tt0016939,nm0285822
tt0016939,nm0831958
tt0016947,nm0606878
tt0016947,nm0108519
tt0016947,nm0180987
tt0016953,nm0266691
tt0016971,nm0727999
tt0016971,nm0001008
tt0016971,nm0317319
tt0016971,nm0487237
tt0017004,nm0568571
tt0017004,nm0001211
tt0017004,nm0495461
tt0017004,nm0313888
tt0017004,nm0588505
tt0017004,nm0817809
tt0017007,nm0235590
tt0017014,nm0858440
tt0017014,nm0694345
tt0017014,nm0048305
tt0017025,nm0096834
tt0017025,nm0503066
tt0017028,nm0570305
tt0017028,nm0361877
tt0017028,nm0715564
tt0017028,nm0317200
tt0017028,nm0547938
tt0017029,nm0473134
tt0017029,nm0681377
tt0017048,nm0442704
tt0017048,nm0455938
tt0017048,nm0409467
tt0017048,nm2396540
tt0017048,nm1273449
tt0017075,nm0523269
tt0017075,nm0822627
tt0017075,nm0000033
tt0017078,nm0907778
tt0017078,nm0022440
tt0017082,nm0007973
tt0017082,nm0915875
tt0017082,nm0553157
tt0017096,nm0037956
tt0017096,nm0685884
tt0017096,nm0019604
tt0017103,nm0560857
tt0017103,nm0002271
tt0017119,nm0507760
tt0017119,nm0374123
tt0017119,nm0230568
tt0017119,nm0547938
tt0017120,nm0087658
tt0017120,nm0325135
tt0017128,nm0331003
tt0017128,nm0953515
tt0017136,nm0902376
tt0017136,nm0000485
tt0017137,nm0894523
tt0017137,nm0208314
tt0017137,nm0610620
tt0017137,nm0869645
tt0017139,nm0169243
tt0017139,nm0791019
tt0017159,nm0055823
tt0017159,nm0652974
tt0017159,nm0757184
tt0017159,nm7922801
tt0017162,nm0280878
tt0017162,nm0280904
tt0017162,nm0425456
tt0017184,nm0291408
tt0017184,nm0775471
tt0017195,nm0794414
tt0017195,nm0067384
tt0017196,nm0504562
tt0017196,nm0957652
tt0017196,nm1266315
tt0017198,nm0566214
tt0017198,nm0100884
tt0017198,nm0928214
tt0017204,nm0124918
tt0017204,nm0491048
tt0017204,nm0730018
tt0017204,nm0907778
tt0017214,nm0101038
tt0017214,nm0612149
tt0017214,nm0780799
tt0017226,nm0821716
tt0017226,nm0139714
tt0017226,nm0940820
tt0017226,nm0400912
tt0017226,nm0002188
tt0017226,nm0391985
tt0017231,nm0491048
tt0017231,nm0663613
tt0017251,nm0267868
tt0017251,nm0332539
tt0017251,nm0933133
tt0017271,nm0474487
tt0017271,nm0518711
tt0017271,nm0794531
tt0017292,nm0163229
tt0017292,nm0580384
tt0017293,nm0636534
tt0017293,nm0698839
tt0017293,nm0877201
tt0017329,nm0115218
tt0017329,nm0267868
tt0017329,nm0542534
tt0017329,nm12325780
tt0017338,nm0626326
tt0017338,nm0927468
tt0017338,nm0902446
tt0017347,nm0727999
tt0017347,nm0001008
tt0017347,nm0317319
